"NUMERO_CUENTA","NOMBRE_MENU","NOMBRE_RESTAURANTE","CANTIDAD","ENTREGADO"
"9730685301","people who","Quatz",3,"0"
"4603332006","captain speed","Quatz",18,"0"
"6491999153","ship worn","Nlounge",11,"1"
"4367363887","cold always","Nlounge",16,"0"
"6752901205","hot dad","Nlounge",15,"1"
"8623978246","we or","Nlounge",17,"1"
"2867824928","man days","Nlounge",3,"0"
"3657339451","library end","Nlounge",7,"0"
"5065640284","web on","Nlounge",11,"0"
"2696587137","want plane","Nlounge",10,"0"
"6286627247","should with","Nlounge",6,"0"
"7888067730","ship worn","Nlounge",6,"0"
"4470281718","badly smoke","Nlounge",12,"0"
"7810706898","are good","Nlounge",16,"1"
"8965429684","a ends","Nlounge",13,"0"
"8303012134","pique crash","Nlounge",17,"1"
"9690936718","demanded monster","Nlounge",8,"1"
"6739168719","man days","Nlounge",7,"1"
"7783230903","pique was","Nlounge",11,"1"
"2557502643","keys white","Jetpulse",6,"1"
"7037907678","wicket with","Jetpulse",12,"1"
"5032906672","caves shepherd","Jetpulse",9,"0"
"9472537467","white man","Jetpulse",16,"1"
"9034074711","words we","Jetpulse",11,"1"
"5065640284","asked with","Jetpulse",7,"1"
"4710981589","else in","Jetpulse",17,"1"
"1825061561","worn secretly","Jetpulse",1,"0"
"2183246650","white man","Jetpulse",2,"1"
"8198362489","words headphones","Nlounge",15,"0"
"2441872932","much show","Nlounge",9,"1"
"6773434366","want plane","Nlounge",17,"1"
"8656588883","trees much","Nlounge",7,"0"
"8746357875","trying should","Nlounge",16,"0"
"1213618573","hat discovered","Nlounge",13,"0"
"0158769460","man boon","Nlounge",2,"1"
"6426332421","hold worn","Nlounge",15,"1"
"7392939544","waited show","Nlounge",6,"1"
"3902400855","lock write","Nlounge",1,"1"
"2557502643","light I","Nlounge",8,"1"
"8962374958","badly smoke","Nlounge",17,"0"
"5613289182","generated should","Nlounge",13,"0"
"7785004238","my pull","Nlounge",18,"1"
"5898842917","lock was","Nlounge",7,"1"
"3170498518","hot people","Nlounge",2,"0"
"9425005803","cold always","Nlounge",16,"1"
"1415710235","smoke something","Nlounge",13,"1"
"4077335528","are what","Nlounge",5,"1"
"7268307490","badly smoke","Nlounge",6,"1"
"1399138938","ghost people","Nlounge",19,"0"
"8921196660","trying should","Nlounge",15,"1"
"3508636659","ship with","Nlounge",4,"0"
"1825061561","man boon","Nlounge",6,"1"
"6347123757","red rabbit","Nlounge",5,"1"
"4804161418","badly smoke","Nlounge",5,"1"
"9728492629","out many","Nlounge",13,"1"
"7895435176","list island","Nlounge",5,"1"
"3187779221","headphones monster","Nlounge",4,"0"
"6537393654","hid sits","Nlounge",2,"1"
"5534500344","hat discovered","Nlounge",7,"1"
"7083476380","smoke something","Nlounge",5,"0"
"6403694678","monster computer","Nlounge",12,"1"
"6108983668","they island","Nlounge",16,"1"
"5544014178","hat discovered","Nlounge",15,"1"
"2044516934","to open","Nlounge",4,"0"
"1970336116","others else","Nlounge",15,"0"
"3866435349","hold worn","Nlounge",18,"1"
"1519360356","rabbit rescue","Nlounge",2,"1"
"2223814936","demanded monster","Nlounge",13,"1"
"4479187265","good no","Nlounge",1,"0"
"0613429519","hold worn","Nlounge",12,"1"
"5421838665","have to","Nlounge",7,"0"
"0965515705","light I","Nlounge",9,"0"
"9600801509","found came","Nlounge",16,"0"
"6684136844","shepherd so","Nlounge",3,"1"
"8420356789","hot interest","Nlounge",8,"1"
"7733083964","who write","Nlounge",6,"1"
"4804161418","write worn","Nlounge",15,"1"
"8840030727","banging many","Nlounge",7,"0"
"5247488864","red trees","Nlounge",1,"0"
"2803848838","generated while","Nlounge",8,"0"
"7854703709","web on","Nlounge",14,"0"
"5673891237","moved ball","Nlounge",11,"0"
"6675769879","hot people","Nlounge",17,"0"
"3139018886","who write","Nlounge",3,"0"
"3454303713","red trees","Nlounge",2,"0"
"6731245846","light throw","Nlounge",5,"1"
"9735833230","generated should","Nlounge",1,"1"
"0009534948","badly smoke","Nlounge",10,"0"
"9794641290","list island","Nlounge",13,"0"
"1026910424","television red","Nlounge",2,"1"
"5521421512","died when","Nlounge",3,"0"
"3875548605","lock was","Nlounge",12,"0"
"5898842917","of headphones","Nlounge",7,"1"
"0889201929","speed days","Nlounge",6,"1"
"1167716251","what find","Nlounge",9,"0"
"9725612634","ending probably","Nlounge",7,"1"
"4485566703","red rabbit","Nlounge",18,"0"
"6165841112","hid sits","Nlounge",10,"0"
"1733881888","lots text","Nlounge",10,"1"
"0106864239","ghost people","Nlounge",16,"0"
"3901247786","always ghost","Nlounge",15,"0"
"7037907678","suspense we","Nlounge",16,"0"
"7574650604","ball its","Nlounge",15,"0"
"5859823929","days lock","Nlounge",16,"1"
"2155635486","television red","Nlounge",8,"1"
"0548977215","are what","Nlounge",18,"1"
"9679452312","hot people","Nlounge",2,"1"
"9845755273","interest want","Cogilith",4,"0"
"6627326925","a ends","Nlounge",18,"1"
"5896672335","captain television","Nlounge",15,"0"
"7835476803","people ends","Nlounge",14,"1"
"1521476880","man days","Nlounge",2,"1"
"2643864221","words headphones","Nlounge",13,"1"
"4207017308","moved ball","Nlounge",15,"1"
"1496181835","monster computer","Nlounge",15,"0"
"8457532036","are what","Nlounge",12,"0"
"0158769460","television red","Nlounge",5,"0"
"7053043825","end hold","Nlounge",2,"1"
"8850616224","want plane","Nlounge",16,"0"
"4083235142","lock write","Nlounge",5,"1"
"0380834472","waited show","Nlounge",16,"0"
"8603346034","lock write","Nlounge",14,"1"
"4930543399","crash lots","Nlounge",5,"1"
"6518226122","hot dad","Nlounge",13,"0"
"1964234196","out many","Nlounge",5,"0"
"4916836378","magnetic keys","Nlounge",9,"1"
"3101534229","on write","Nlounge",11,"1"
"6614168553","of headphones","Nlounge",14,"0"
"7178281488","have to","Nlounge",10,"1"
"3071631236","words headphones","Nlounge",17,"1"
"7317095966","out many","Nlounge",16,"1"
"3801124058","came this","Nlounge",5,"0"
"0379985183","cold always","Nlounge",6,"1"
"9227355405","want secretly","Nlounge",12,"1"
"8768914889","was from","Nlounge",15,"1"
"7616520521","end hold","Nlounge",18,"1"
"0243974179","many automatically","Nlounge",13,"1"
"1081632196","are good","Nlounge",12,"1"
"0179740867","man boon","Nlounge",15,"0"
"5212828694","out many","Nlounge",16,"1"
"7724871336","library end","Nlounge",6,"1"
"5918667518","wrong on","Nlounge",7,"1"
"1248885055","monster computer","Nlounge",18,"1"
"9453686335","shepherd so","Nlounge",8,"0"
"5025593604","warp pull","Nlounge",7,"0"
"2803848838","much show","Nlounge",5,"0"
"8409998529","generated should","Nlounge",12,"0"
"8210174372","I lots","Nlounge",6,"1"
"9846750526","library end","Nlounge",19,"1"
"1751407071","web out","Nlounge",19,"0"
"7648019545","write ship","Nlounge",16,"0"
"2264906054","library end","Nlounge",7,"1"
"7807602132","in monster","Nlounge",3,"0"
"4654390354","badly smoke","Nlounge",14,"0"
"7083476380","came where","Nlounge",11,"0"
"3274042454","it white","Nlounge",11,"1"
"0870040662","badly when","Nlounge",9,"1"
"5212828694","captain moved","Snaptags",15,"1"
"7895435176","or much","Snaptags",1,"0"
"8316861241","found boon","Snaptags",16,"0"
"7300288309","text to","Snaptags",16,"0"
"7502487152","speed worn","Snaptags",18,"0"
"4655908522","or much","Snaptags",19,"1"
"4905222440","wrong people","Snaptags",1,"1"
"3497255895","in captain","Snaptags",17,"0"
"1399138938","should through","Snaptags",1,"0"
"8107443178","generated while","Nlounge",18,"0"
"7317095966","lock was","Nlounge",6,"1"
"1144575650","trying should","Nlounge",14,"1"
"0645740284","crash lots","Nlounge",9,"0"
"0020221190","of headphones","Nlounge",13,"1"
"3122858948","web out","Nlounge",8,"0"
"7516240420","shepherd rabbit","Nlounge",13,"0"
"7360723780","window wicket","Nlounge",7,"0"
"0020221190","computer dad","Nlounge",4,"0"
"0246021105","web on","Nlounge",2,"1"
"4733923646","when light","Nlounge",12,"1"
"3765555606","are what","Nlounge",10,"1"
"4551263341","in monster","Nlounge",1,"1"
"8705659159","trees much","Nlounge",12,"1"
"9505537075","hold worn","Nlounge",5,"0"
"3170498518","much show","Nlounge",5,"0"
"7783230903","of do","Nlounge",2,"1"
"4791469246","interest of","Gabspot",4,"0"
"8906484081","we is","Gabspot",3,"0"
"7134469093","red my","Gabspot",17,"1"
"8198362489","pique or","Gabspot",11,"0"
"1026910424","where to","Gabspot",13,"1"
"4069025669","keys we","Gabspot",15,"0"
"7939971574","took where","Gabspot",9,"1"
"3190834185","want white","Nlounge",14,"0"
"4850910773","of headphones","Nlounge",5,"1"
"8408620252","interest enter","Nlounge",14,"1"
"2129069103","end hold","Nlounge",16,"0"
"2929287863","of do","Nlounge",13,"0"
"9472537467","probably else","Nlounge",5,"0"
"9966725306","caves show","Nlounge",5,"1"
"6286627247","library end","Nlounge",7,"0"
"3779490223","came where","Nlounge",3,"1"
"7553163864","badly when","Nlounge",1,"1"
"7268307490","find hold","Nlounge",12,"0"
"0554619174","cold always","Nlounge",10,"0"
"2231500708","hid sits","Nlounge",3,"1"
"9640929320","are good","Nlounge",9,"1"
"9250298250","world handled","Nlounge",14,"0"
"0901537695","ghost people","Nlounge",3,"0"
"1714166531","came where","Nlounge",14,"1"
"1351405532","trees much","Nlounge",13,"0"
"6675769879","rabbit rescue","Nlounge",7,"0"
"0889201929","suspense we","Nlounge",12,"0"
"4642837625","badly smoke","Nlounge",9,"0"
"5613289182","when light","Nlounge",4,"1"
"7520929310","hat discovered","Nlounge",12,"0"
"3221386869","hot dad","Nlounge",11,"1"
"2741309808","others have","Nlounge",12,"0"
"3802982710","television red","Nlounge",7,"1"
"0855597309","interest to","Nlounge",6,"0"
"6307467498","captain television","Nlounge",4,"0"
"4606842385","window wicket","Nlounge",5,"1"
"3369340560","speed days","Nlounge",2,"0"
"2129069103","my pull","Nlounge",8,"1"
"8853368630","have to","Nlounge",11,"1"
"9281819353","man days","Nlounge",8,"0"
"5657309854","out many","Nlounge",1,"0"
"4024652355","library to","Nlounge",16,"1"
"1474083802","web out","Nlounge",3,"0"
"8791247024","man boon","Nlounge",5,"0"
"7639421183","generated should","Nlounge",8,"0"
"2264906054","waited show","Nlounge",13,"0"
"5085506373","badly when","Nlounge",6,"0"
"9033316628","end hold","Nlounge",3,"1"
"5544014178","my pull","Nlounge",15,"1"
"6510942198","demanded monster","Nlounge",16,"0"
"2466770258","came where","Nlounge",5,"1"
"3819687109","demanded monster","Nlounge",6,"0"
"5331987963","on text","Nlounge",6,"0"
"4933021813","out many","Nlounge",4,"0"
"4083235142","red trees","Nlounge",18,"1"
"9227355405","are good","Nlounge",18,"0"
"4286903760","moved ball","Nlounge",14,"0"
"3497255895","moved ball","Nlounge",5,"1"
"4056776739","interest enter","Nlounge",13,"1"
"8617247193","generated should","Nlounge",3,"0"
"0980168396","ghost people","Nlounge",6,"1"
"9497441308","we or","Nlounge",3,"0"
"8520908305","ghost people","Nlounge",7,"1"
"3584200314","ending are","Nlounge",5,"1"
"1066946708","web on","Nlounge",10,"0"
"5636952715","came this","Nlounge",18,"1"
"5071275037","moved ball","Nlounge",12,"0"
"0158769460","sits caves","Nlounge",5,"1"
"2718368490","much show","Nlounge",1,"1"
"7648127152","magnetic keys","Nlounge",1,"1"
"7367694570","man days","Nlounge",16,"1"
"6288547383","list island","Nlounge",16,"1"
"1144575650","trying open","Nlounge",14,"1"
"0965515705","probably no","Nlounge",12,"0"
"8506291760","others else","Nlounge",19,"0"
"2977007441","hot interest","Nlounge",15,"1"
"1903620159","television red","Nlounge",10,"1"
"4930543399","man days","Nlounge",14,"1"
"6158499070","was from","Nlounge",12,"1"
"5356082676","badly when","Nlounge",4,"0"
"3621079605","from sofa","Nlounge",2,"1"
"8550288913","words headphones","Nlounge",9,"0"
"4139441247","caves show","Nlounge",12,"1"
"7533018385","lock was","Nlounge",19,"1"
"0762827416","others else","Nlounge",9,"0"
"4981441432","badly when","Nlounge",15,"0"
"3621079605","web out","Nlounge",5,"0"
"7827941513","trying should","Nlounge",5,"1"
"2441441559","generated should","Nlounge",10,"1"
"9568431947","out many","Nlounge",16,"1"
"9874593149","was from","Nlounge",7,"0"
"6774802021","who write","Nlounge",16,"0"
"7520761003","want secretly","Nlounge",13,"1"
"8016946524","waited show","Nlounge",17,"1"
"8656588883","are what","Nlounge",3,"1"
"8603346034","monster computer","Nlounge",16,"1"
"4509519539","sidekick to","Nlounge",13,"0"
"4650999129","badly smoke","Nlounge",3,"0"
"0205707981","sits caves","Nlounge",18,"1"
"9151820763","suspense we","Nlounge",2,"1"
"7648019545","people ends","Nlounge",17,"1"
"0205707981","hot people","Nlounge",8,"1"
"7898245967","badly smoke","Nlounge",16,"1"
"2963680687","words man","Nlounge",5,"0"
"6943904359","hold worn","Nlounge",1,"0"
"0169774852","sidekick to","Nlounge",16,"0"
"5657309854","badly smoke","Nlounge",13,"1"
"8506291760","rabbit rescue","Nlounge",19,"0"
"7392939544","light I","Nlounge",9,"1"
"0554619174","interest to","Nlounge",8,"0"
"2485229316","monster computer","Nlounge",16,"1"
"1012587292","headphones will","Nlounge",11,"0"
"9395536776","a ends","Nlounge",15,"0"
"9828944701","had much","Nlounge",6,"1"
"5868758315","in from","Nlounge",2,"1"
"6739168719","cold always","Nlounge",17,"1"
"8765631073","open through","Nlounge",9,"0"
"4852018567","should with","Nlounge",15,"1"
"6194000925","who write","Nlounge",15,"0"
"1528900245","ending probably","Nlounge",8,"1"
"5398655181","words man","Nlounge",15,"1"
"8409816440","cold always","Nlounge",10,"0"
"0106864239","suspense we","Nlounge",12,"1"
"5110589770","man boon","Nlounge",18,"0"
"5657309854","want white","Nlounge",5,"1"
"2438465701","world handled","Nlounge",14,"0"
"6654578686","came this","Nlounge",14,"0"
"1415710235","others have","Nlounge",6,"1"
"1340195185","I lots","Nlounge",4,"1"
"2087151220","world handled","Nlounge",14,"1"
"2746491755","was from","Nlounge",16,"1"
"1351713274","came where","Nlounge",6,"0"
"5729850445","lots text","Nlounge",3,"1"
"9679452312","write worn","Nlounge",3,"0"
"7944781244","died through","Nlounge",10,"0"
"4083235142","ship worn","Nlounge",12,"1"
"3101534229","magnetic was","Kaymbo",13,"0"
"2032181849","badly shepherd","Kaymbo",6,"1"
"2231699302","text throw","Kaymbo",14,"1"
"2149696762","who shepherd","Kaymbo",8,"0"
"4642837625","leader came","Kaymbo",15,"1"
"5464460520","island hid","Kaymbo",18,"1"
"7731544574","badly banging","Kaymbo",16,"0"
"9568431947","ghost people","Nlounge",5,"0"
"9624308479","died when","Nlounge",14,"0"
"8977086584","came this","Nlounge",16,"1"
"4604607890","came this","Nlounge",11,"0"
"2741309808","red rabbit","Nlounge",1,"0"
"0548977215","good no","Nlounge",6,"1"
"6654164757","badly smoke","Nlounge",19,"1"
"3415143662","my pull","Nlounge",9,"1"
"8765631073","from sofa","Nlounge",19,"1"
"0479808450","ship worn","Nlounge",3,"0"
"0645740284","shepherd rabbit","Nlounge",18,"1"
"5898842917","died through","Nlounge",19,"1"
"3639202677","television red","Nlounge",7,"0"
"7424202219","hot dad","Nlounge",5,"0"
"6999014178","found came","Nlounge",1,"0"
"8962374958","hid sits","Nlounge",14,"1"
"6157718052","others have","Nlounge",19,"1"
"0238320544","headphones will","Nlounge",16,"0"
"2124926865","words headphones","Nlounge",3,"0"
"1903620159","red rabbit","Nlounge",7,"1"
"8501563521","generated should","Nlounge",10,"1"
"2555449547","generated while","Nlounge",7,"0"
"6810575222","lock was","Nlounge",4,"1"
"5233354633","else show","Nlounge",9,"1"
"3314556714","trees write","Nlounge",7,"1"
"9281819353","library to","Nlounge",6,"1"
"1640200183","open through","Nlounge",12,"1"
"6223444062","computer dad","Nlounge",15,"0"
"3311065614","caves show","Nlounge",9,"1"
"9410633530","generated should","Nlounge",8,"1"
"7300288309","generated should","Nlounge",6,"1"
"4158221606","to open","Nlounge",14,"0"
"6401444656","wrong on","Nlounge",12,"0"
"7616520521","monster computer","Nlounge",7,"0"
"2701998558","ball its","Nlounge",3,"1"
"6108983668","lots text","Nlounge",8,"0"
"1387262825","want secretly","Nlounge",13,"0"
"6142555533","red trees","Nlounge",16,"0"
"4056776739","badly when","Nlounge",19,"1"
"3436933694","my pull","Nlounge",12,"0"
"3621079605","magnetic keys","Nlounge",5,"1"
"1270721683","died when","Nlounge",15,"1"
"2111016915","generated should","Nlounge",17,"1"
"9905537063","hot dad","Nlounge",12,"0"
"3582110551","was from","Nlounge",9,"0"
"9766584576","find hold","Nlounge",14,"0"
"3361015586","captain television","Nlounge",7,"0"
"3298431257","find hold","Nlounge",3,"1"
"4433196544","generated should","Nlounge",7,"1"
"2655804923","out many","Nlounge",12,"1"
"4243418932","open through","Nlounge",15,"1"
"0160069750","window wicket","Nlounge",6,"1"
"8792108030","red rabbit","Nlounge",3,"0"
"8398845008","people ends","Nlounge",5,"1"
"8705659159","computer dad","Nlounge",14,"0"
"8506291760","ball its","Nlounge",13,"1"
"3415143662","where we","Kimia",14,"0"
"5898842917","is so","Kimia",16,"0"
"7360938709","find room","Kimia",2,"1"
"5910292605","died pique","Kimia",18,"0"
"9042653567","cold sits","Kimia",1,"0"
"4390798325","of or","Kimia",18,"1"
"3806192771","always books","Kimia",17,"1"
"5171390738","words have","Kimia",16,"1"
"7367694570","trees much","Nlounge",15,"1"
"5491775036","shepherd so","Nlounge",4,"1"
"0548977215","hold worn","Nlounge",13,"0"
"5636952715","sidekick to","Nlounge",18,"0"
"7134469093","wrong on","Nlounge",2,"1"
"9360277353","hot dad","Nlounge",4,"1"
"2297485057","sits caves","Nlounge",4,"0"
"1399138938","interest to","Nlounge",11,"1"
"8768914889","waited show","Nlounge",6,"1"
"6467544352","in from","Nlounge",18,"1"
"2099536839","ship with","Nlounge",2,"0"
"3283341228","words man","Nlounge",2,"0"
"3274042454","web on","Nlounge",11,"0"
"3743254191","I lots","Nlounge",3,"0"
"1906934150","shepherd rabbit","Nlounge",8,"1"
"1528900245","television red","Nlounge",17,"0"
"0491888397","shepherd rabbit","Nlounge",16,"1"
"3819687109","from sofa","Nlounge",11,"1"
"5711686030","always ghost","Nlounge",5,"0"
"2746491755","crash lots","Nlounge",18,"0"
"0767092433","trees write","Nlounge",16,"1"
"4763014218","computer dad","Nlounge",14,"0"
"4414710631","ship with","Nlounge",12,"1"
"0009534948","my pull","Nlounge",10,"1"
"5349479782","moved ball","Nlounge",14,"1"
"3864260369","web on","Nlounge",4,"0"
"5110589770","ship worn","Nlounge",17,"0"
"0791258494","I wicket","Nlounge",8,"0"
"4769510067","trying should","Nlounge",6,"1"
"6731245846","died through","Nlounge",16,"0"
"6213340001","hat discovered","Nlounge",3,"0"
"8935313804","man boon","Nlounge",9,"0"
"7392939544","trying open","Nlounge",7,"1"
"9301832713","television red","Nlounge",5,"1"
"5739964528","want white","Nlounge",11,"0"
"2696587137","ghost library","Nlounge",18,"0"
"4024652355","to always","Brainsphere",12,"0"
"7861558297","asked I","Brainsphere",15,"0"
"8506291760","pull do","Brainsphere",1,"0"
"5802203855","lots banging","Brainsphere",1,"0"
