"ID_BAR","ID_BEBEDOR","HORARIO","FECHA_ULTIMA_VISITA"
56,334,"diurno",25-AUG-11
15,991,"nocturno",21-SEP-11
31,583,"diurno",24-AUG-11
10,912,"todos",02-SEP-11
56,675,"nocturno",03-SEP-11
11,806,"nocturno",30-SEP-11
31,530,"todos",23-SEP-11
44,364,"nocturno",26-SEP-11
3,522,"diurno",18-SEP-11
44,309,"nocturno",21-SEP-11
41,385,"nocturno",13-SEP-11
51,977,"todos",18-SEP-11
52,461,"todos",16-SEP-11
16,11,"nocturno",07-SEP-11
16,402,"diurno",07-SEP-11
1,416,"nocturno",29-AUG-11
14,716,"diurno",29-AUG-11
12,510,"nocturno",09-SEP-11
40,792,"todos",14-SEP-11
17,480,"nocturno",02-SEP-11
20,259,"todos",03-SEP-11
2,832,"diurno",01-OCT-11
40,245,"todos",20-AUG-11
6,18,"diurno",06-SEP-11
54,506,"diurno",21-SEP-11
32,300,"diurno",23-SEP-11
22,674,"nocturno",21-AUG-11
32,690,"nocturno",28-AUG-11
40,69,"diurno",02-SEP-11
31,778,"todos",18-SEP-11
31,204,"nocturno",07-SEP-11
55,646,"todos",01-SEP-11
22,855,"nocturno",17-AUG-11
32,292,"nocturno",02-SEP-11
35,800,"nocturno",18-SEP-11
26,430,"todos",20-SEP-11
2,214,"todos",25-SEP-11
39,799,"nocturno",29-AUG-11
48,986,"diurno",20-SEP-11
52,365,"diurno",30-SEP-11
30,462,"todos",19-AUG-11
15,30,"todos",20-AUG-11
17,350,"diurno",16-AUG-11
43,750,"diurno",21-SEP-11
7,816,"nocturno",20-SEP-11
39,168,"todos",23-AUG-11
9,14,"diurno",13-SEP-11
48,156,"todos",23-AUG-11
30,537,"nocturno",18-AUG-11
35,887,"todos",02-SEP-11
28,584,"diurno",26-SEP-11
10,321,"nocturno",24-AUG-11
34,799,"diurno",23-AUG-11
19,229,"todos",30-SEP-11
13,75,"diurno",16-SEP-11
51,141,"nocturno",15-AUG-11
39,793,"todos",05-SEP-11
26,833,"diurno",23-SEP-11
47,295,"diurno",17-AUG-11
56,258,"todos",30-SEP-11
41,535,"nocturno",09-SEP-11
41,11,"todos",13-SEP-11
55,222,"todos",24-AUG-11
10,750,"diurno",19-SEP-11
36,909,"todos",20-AUG-11
15,171,"todos",25-SEP-11
51,829,"nocturno",15-AUG-11
44,417,"todos",19-AUG-11
46,431,"nocturno",23-SEP-11
53,86,"diurno",19-SEP-11
54,910,"nocturno",20-SEP-11
31,157,"todos",06-SEP-11
42,227,"diurno",24-AUG-11
2,518,"todos",25-SEP-11
37,351,"todos",13-SEP-11
28,948,"diurno",12-SEP-11
40,751,"todos",21-SEP-11
12,680,"nocturno",11-SEP-11
55,391,"nocturno",11-SEP-11
46,934,"diurno",29-SEP-11
44,707,"todos",23-AUG-11
34,51,"nocturno",31-AUG-11
10,355,"nocturno",17-AUG-11
39,89,"todos",29-AUG-11
37,705,"todos",12-SEP-11
16,35,"nocturno",25-AUG-11
52,350,"diurno",23-SEP-11
10,992,"todos",09-SEP-11
52,135,"diurno",08-SEP-11
56,977,"todos",06-SEP-11
42,442,"nocturno",07-SEP-11
3,209,"nocturno",09-SEP-11
14,766,"diurno",20-SEP-11
54,16,"diurno",16-AUG-11
53,802,"todos",29-AUG-11
45,743,"todos",03-SEP-11
48,571,"todos",23-AUG-11
11,285,"nocturno",28-AUG-11
51,328,"todos",28-SEP-11
14,117,"nocturno",16-SEP-11
49,262,"diurno",19-AUG-11
51,972,"nocturno",30-SEP-11
40,233,"diurno",26-AUG-11
43,525,"diurno",06-SEP-11
12,61,"todos",21-AUG-11
8,715,"nocturno",21-AUG-11
8,113,"todos",07-SEP-11
47,601,"nocturno",16-AUG-11
7,191,"nocturno",08-SEP-11
46,851,"nocturno",17-AUG-11
7,985,"nocturno",02-SEP-11
11,276,"diurno",02-SEP-11
18,583,"nocturno",18-AUG-11
49,10,"nocturno",13-SEP-11
30,797,"nocturno",26-SEP-11
33,232,"nocturno",18-SEP-11
43,313,"nocturno",07-SEP-11
12,909,"nocturno",01-OCT-11
39,458,"diurno",14-SEP-11
3,257,"nocturno",06-SEP-11
56,384,"todos",21-SEP-11
42,51,"todos",19-SEP-11
33,472,"nocturno",22-AUG-11
28,553,"diurno",23-SEP-11
7,248,"nocturno",28-SEP-11
52,227,"todos",07-SEP-11
25,273,"nocturno",18-SEP-11
16,225,"diurno",01-OCT-11
13,640,"todos",19-SEP-11
53,176,"nocturno",02-SEP-11
49,737,"nocturno",18-SEP-11
33,778,"diurno",05-SEP-11
31,857,"nocturno",06-SEP-11
11,211,"todos",14-AUG-11
23,309,"diurno",11-SEP-11
1,623,"diurno",07-SEP-11
45,136,"todos",29-AUG-11
17,541,"todos",25-SEP-11
30,209,"nocturno",26-AUG-11
23,414,"nocturno",28-AUG-11
8,765,"diurno",24-AUG-11
32,562,"todos",16-AUG-11
52,16,"diurno",18-AUG-11
6,556,"todos",07-SEP-11
8,800,"nocturno",20-SEP-11
29,294,"todos",01-SEP-11
52,814,"todos",31-AUG-11
51,678,"diurno",11-SEP-11
30,25,"nocturno",02-SEP-11
53,407,"nocturno",17-AUG-11
53,89,"nocturno",01-OCT-11
54,831,"nocturno",21-AUG-11
48,332,"todos",14-SEP-11
32,315,"nocturno",01-SEP-11
32,80,"nocturno",23-SEP-11
29,343,"nocturno",21-AUG-11
25,51,"diurno",04-SEP-11
7,734,"nocturno",16-SEP-11
2,306,"diurno",25-AUG-11
37,358,"todos",29-AUG-11
1,101,"nocturno",18-SEP-11
4,300,"diurno",18-SEP-11
23,714,"nocturno",14-SEP-11
23,805,"diurno",27-AUG-11
32,719,"nocturno",02-SEP-11
40,861,"todos",30-SEP-11
49,665,"todos",16-AUG-11
19,556,"todos",15-AUG-11
11,452,"todos",08-SEP-11
19,591,"diurno",21-AUG-11
1,894,"todos",24-AUG-11
50,579,"todos",29-AUG-11
1,218,"diurno",23-AUG-11
4,1,"todos",19-SEP-11
53,509,"nocturno",16-SEP-11
43,948,"nocturno",25-SEP-11
13,357,"nocturno",01-OCT-11
53,54,"nocturno",07-SEP-11
22,206,"nocturno",30-AUG-11
51,194,"todos",13-SEP-11
35,889,"todos",26-AUG-11
12,214,"todos",12-SEP-11
17,504,"todos",01-SEP-11
39,627,"diurno",01-SEP-11
44,459,"todos",18-AUG-11
25,275,"diurno",28-AUG-11
32,941,"diurno",04-SEP-11
21,779,"nocturno",08-SEP-11
32,453,"nocturno",03-SEP-11
42,504,"todos",20-SEP-11
14,478,"todos",21-AUG-11
38,756,"nocturno",19-SEP-11
2,399,"diurno",14-SEP-11
24,534,"todos",20-AUG-11
2,95,"diurno",01-SEP-11
10,974,"nocturno",31-AUG-11
17,28,"todos",22-AUG-11
25,647,"nocturno",21-AUG-11
16,85,"diurno",21-AUG-11
14,58,"diurno",30-AUG-11
20,652,"diurno",06-SEP-11
53,1,"nocturno",16-SEP-11
43,715,"diurno",28-SEP-11
47,634,"todos",19-AUG-11
56,944,"todos",04-SEP-11
34,413,"diurno",24-AUG-11
45,57,"diurno",09-SEP-11
33,243,"nocturno",16-SEP-11
11,936,"diurno",03-SEP-11
39,505,"diurno",01-SEP-11
3,277,"todos",28-SEP-11
40,819,"diurno",23-SEP-11
26,743,"todos",23-SEP-11
49,672,"todos",02-SEP-11
26,916,"todos",09-SEP-11
9,296,"nocturno",18-SEP-11
22,510,"todos",25-AUG-11
43,422,"todos",30-SEP-11
34,633,"diurno",20-SEP-11
27,790,"todos",20-SEP-11
11,80,"todos",31-AUG-11
13,545,"nocturno",01-SEP-11
26,919,"nocturno",27-AUG-11
38,882,"diurno",15-AUG-11
29,646,"nocturno",31-AUG-11
41,291,"todos",21-AUG-11
7,554,"todos",20-AUG-11
49,552,"todos",21-SEP-11
1,513,"diurno",16-SEP-11
49,73,"todos",25-SEP-11
18,760,"diurno",16-AUG-11
48,837,"diurno",30-AUG-11
19,921,"diurno",04-SEP-11
15,667,"diurno",11-SEP-11
3,779,"todos",17-AUG-11
15,781,"diurno",26-SEP-11
31,658,"todos",01-SEP-11
18,165,"todos",01-SEP-11
3,258,"todos",28-AUG-11
36,895,"diurno",21-AUG-11
46,128,"nocturno",08-SEP-11
38,274,"nocturno",17-AUG-11
25,733,"todos",22-AUG-11
40,16,"diurno",21-AUG-11
47,921,"diurno",21-SEP-11
8,362,"nocturno",30-SEP-11
28,168,"nocturno",26-SEP-11
20,764,"todos",19-SEP-11
17,961,"nocturno",18-SEP-11
38,90,"diurno",02-SEP-11
43,761,"nocturno",12-SEP-10
8,240,"diurno",05-SEP-11
35,255,"diurno",11-SEP-11
19,470,"todos",09-SEP-11
2,365,"diurno",26-AUG-11
37,480,"nocturno",20-SEP-11
8,699,"diurno",19-SEP-11
20,647,"diurno",28-AUG-11
39,57,"diurno",01-SEP-11
1,152,"todos",03-SEP-11
38,335,"diurno",25-AUG-11
18,375,"diurno",29-SEP-11
22,513,"nocturno",29-SEP-11
40,58,"diurno",14-AUG-11
23,306,"diurno",17-AUG-11
2,842,"nocturno",25-AUG-11
22,601,"diurno",21-AUG-11
13,371,"nocturno",20-AUG-11
15,782,"nocturno",14-AUG-11
39,195,"todos",26-SEP-11
36,341,"nocturno",08-SEP-11
23,988,"nocturno",21-AUG-11
26,395,"diurno",20-SEP-11
56,835,"todos",26-SEP-11
4,987,"todos",13-SEP-11
43,586,"diurno",28-SEP-11
28,309,"diurno",23-SEP-11
55,529,"diurno",30-SEP-11
19,208,"todos",21-SEP-11
33,905,"diurno",02-SEP-11
38,631,"nocturno",01-SEP-11
14,986,"diurno",13-SEP-11
7,860,"todos",17-AUG-11
33,756,"diurno",21-AUG-11
27,682,"todos",27-AUG-11
24,415,"nocturno",23-SEP-11
51,868,"diurno",21-SEP-11
9,242,"nocturno",13-SEP-11
34,599,"nocturno",01-SEP-11
6,544,"diurno",27-AUG-11
15,693,"todos",16-SEP-11
24,711,"nocturno",05-SEP-11
51,799,"diurno",25-AUG-11
10,626,"diurno",24-AUG-11
36,901,"nocturno",15-AUG-11
34,931,"nocturno",25-SEP-11
49,785,"nocturno",01-OCT-11
28,908,"todos",23-AUG-11
36,336,"diurno",15-AUG-11
21,978,"diurno",28-AUG-11
6,797,"todos",16-AUG-11
50,71,"nocturno",17-AUG-11
45,378,"todos",02-SEP-11
30,362,"todos",30-AUG-11
22,817,"nocturno",29-AUG-11
41,150,"nocturno",08-SEP-11
54,812,"nocturno",21-SEP-11
35,858,"todos",17-AUG-11
28,414,"todos",23-AUG-11
32,425,"todos",15-AUG-11
56,786,"diurno",21-SEP-11
43,581,"todos",16-SEP-11
49,945,"todos",01-SEP-11
30,778,"nocturno",21-AUG-11
9,369,"nocturno",14-AUG-11
33,760,"todos",20-SEP-11
56,597,"nocturno",22-AUG-11
41,33,"diurno",30-AUG-11
50,206,"nocturno",18-AUG-11
20,751,"nocturno",22-AUG-11
25,780,"nocturno",21-SEP-11
18,755,"diurno",16-AUG-11
6,772,"todos",12-SEP-11
7,773,"todos",01-SEP-11
54,366,"todos",19-AUG-11
42,42,"todos",05-SEP-11
4,727,"nocturno",14-AUG-11
8,851,"nocturno",30-SEP-11
43,278,"nocturno",26-AUG-11
33,763,"todos",16-SEP-11
37,858,"diurno",16-SEP-11
12,503,"nocturno",02-SEP-11
17,921,"todos",04-SEP-11
27,796,"todos",21-SEP-11
10,129,"nocturno",12-SEP-11
22,631,"diurno",23-SEP-11
3,973,"diurno",14-SEP-11
42,719,"nocturno",26-SEP-11
48,325,"todos",06-SEP-11
36,148,"todos",21-AUG-11
43,7,"nocturno",24-AUG-11
21,794,"diurno",17-AUG-11
40,817,"nocturno",08-SEP-11
40,469,"nocturno",17-AUG-11
4,546,"nocturno",02-SEP-11
30,787,"todos",25-AUG-11
6,825,"diurno",29-AUG-11
28,514,"nocturno",26-SEP-11
18,11,"diurno",19-AUG-11
49,891,"nocturno",14-SEP-11
13,565,"nocturno",14-AUG-11
51,168,"nocturno",16-AUG-11
54,187,"diurno",23-AUG-11
6,71,"nocturno",05-SEP-11
31,155,"nocturno",01-SEP-11
56,353,"diurno",20-SEP-11
35,170,"todos",15-AUG-11
54,791,"nocturno",16-SEP-11
3,166,"nocturno",11-SEP-11
34,258,"nocturno",28-SEP-11
23,868,"todos",28-SEP-11
29,758,"diurno",30-SEP-11
38,87,"todos",06-SEP-11
52,10,"diurno",19-AUG-11
3,740,"diurno",20-AUG-11
55,997,"todos",21-AUG-11
46,950,"todos",17-AUG-11
45,623,"diurno",19-SEP-11
30,993,"nocturno",21-AUG-11
44,977,"todos",16-SEP-11
5,625,"todos",11-JUN-11
29,485,"diurno",01-OCT-11
12,787,"nocturno",11-SEP-11
14,729,"diurno",30-AUG-11
54,963,"todos",18-AUG-11
46,52,"diurno",29-SEP-11
18,522,"todos",31-AUG-11
42,924,"diurno",26-SEP-11
2,178,"diurno",03-SEP-11
7,348,"diurno",21-SEP-11
36,951,"nocturno",25-SEP-11
1,778,"todos",28-AUG-11
36,257,"nocturno",25-AUG-11
44,343,"diurno",01-OCT-11
9,993,"todos",04-SEP-11
25,341,"todos",19-AUG-11
42,771,"todos",22-AUG-11
13,289,"nocturno",18-AUG-11
40,649,"diurno",30-SEP-11
30,13,"todos",25-AUG-11
34,21,"nocturno",25-AUG-11
2,537,"diurno",09-SEP-11
30,510,"diurno",24-AUG-11
14,784,"nocturno",19-AUG-11
18,31,"nocturno",15-AUG-11
46,327,"diurno",28-SEP-11
2,366,"nocturno",20-AUG-11
53,701,"todos",01-SEP-11
53,903,"diurno",30-AUG-11
49,44,"todos",16-AUG-11
17,418,"nocturno",14-SEP-11
46,41,"diurno",16-AUG-11
26,6,"todos",09-SEP-11
4,454,"todos",30-AUG-11
51,575,"todos",18-SEP-11
9,725,"diurno",26-AUG-11
30,508,"todos",21-SEP-11
13,410,"nocturno",18-SEP-11
20,363,"diurno",28-SEP-11
7,448,"nocturno",24-AUG-11
55,778,"todos",20-SEP-11
37,526,"nocturno",12-SEP-11
53,918,"diurno",19-AUG-11
7,28,"nocturno",08-SEP-11
47,116,"diurno",31-AUG-11
15,334,"diurno",19-AUG-11
14,586,"todos",15-AUG-11
51,479,"todos",18-AUG-11
33,331,"diurno",30-SEP-11
56,402,"todos",23-SEP-11
54,620,"todos",16-SEP-11
9,316,"diurno",30-AUG-11
39,681,"nocturno",24-SEP-11
35,934,"diurno",14-AUG-11
20,469,"todos",24-SEP-11
1,568,"todos",23-SEP-11
9,648,"nocturno",02-SEP-11
51,339,"nocturno",08-SEP-11
9,169,"diurno",05-SEP-11
39,23,"todos",31-AUG-11
41,62,"todos",24-AUG-11
12,267,"nocturno",02-SEP-11
3,332,"nocturno",13-SEP-11
21,193,"nocturno",06-SEP-11
51,80,"nocturno",14-AUG-11
25,630,"nocturno",16-SEP-11
29,232,"nocturno",07-SEP-11
8,501,"nocturno",30-AUG-11
37,505,"diurno",06-SEP-11
19,87,"nocturno",24-AUG-11
18,485,"todos",08-SEP-11
1,199,"nocturno",14-AUG-11
1,954,"todos",15-AUG-11
6,500,"todos",20-SEP-11
22,834,"todos",15-AUG-11
10,487,"todos",21-SEP-11
7,383,"diurno",18-AUG-11
22,524,"todos",23-SEP-11
16,384,"nocturno",24-SEP-11
28,437,"diurno",09-SEP-11
7,243,"diurno",01-SEP-11
27,779,"diurno",27-AUG-11
2,796,"todos",19-AUG-11
31,179,"diurno",21-SEP-11
13,81,"nocturno",24-SEP-11
53,877,"todos",11-SEP-11
32,324,"nocturno",25-AUG-11
17,638,"nocturno",24-AUG-11
53,320,"todos",14-AUG-11
19,284,"todos",19-SEP-11
25,723,"diurno",30-SEP-11
23,680,"diurno",23-AUG-11
12,604,"nocturno",16-SEP-11
51,454,"diurno",18-SEP-11
31,976,"diurno",21-AUG-11
42,485,"nocturno",07-SEP-11
45,86,"nocturno",27-AUG-11
51,46,"nocturno",31-AUG-11
42,677,"nocturno",01-OCT-11
35,903,"nocturno",21-SEP-11
37,446,"diurno",07-SEP-11
10,394,"diurno",18-SEP-11
15,789,"nocturno",22-AUG-11
20,704,"nocturno",09-SEP-11
32,251,"nocturno",21-AUG-11
56,873,"todos",05-SEP-11
11,268,"nocturno",05-SEP-11
36,117,"todos",16-SEP-11
21,533,"diurno",06-SEP-11
4,191,"todos",04-SEP-11
45,271,"todos",06-SEP-11
12,960,"diurno",14-SEP-11
40,958,"nocturno",20-AUG-11
36,272,"nocturno",12-SEP-11
2,845,"nocturno",27-AUG-11
27,859,"todos",27-AUG-11
9,853,"todos",20-SEP-11
22,185,"nocturno",02-SEP-11
18,710,"nocturno",17-AUG-11
14,2,"nocturno",14-AUG-11
39,844,"todos",19-AUG-11
19,260,"todos",29-SEP-11
13,775,"nocturno",09-SEP-11
40,237,"nocturno",13-SEP-11
38,12,"todos",30-AUG-11
39,22,"nocturno",29-AUG-11
23,717,"nocturno",25-AUG-11
8,726,"todos",21-AUG-11
4,635,"diurno",03-SEP-11
25,70,"todos",20-AUG-11
6,32,"todos",16-AUG-11
37,186,"nocturno",31-AUG-11
30,669,"todos",29-AUG-11
9,813,"todos",16-AUG-11
46,51,"diurno",22-AUG-11
55,228,"todos",12-SEP-11
35,443,"diurno",09-SEP-11
7,549,"nocturno",03-SEP-11
28,442,"diurno",06-SEP-11
7,308,"nocturno",02-SEP-11
12,72,"diurno",26-SEP-11
2,673,"nocturno",25-AUG-11
18,757,"todos",30-AUG-11
56,658,"diurno",21-SEP-11
3,862,"nocturno",28-AUG-11
1,633,"todos",17-AUG-11
1,354,"nocturno",23-AUG-11
20,701,"todos",06-SEP-11
21,28,"nocturno",07-SEP-11
8,839,"todos",16-AUG-11
29,936,"nocturno",01-SEP-11
18,761,"nocturno",25-SEP-11
36,600,"diurno",19-AUG-11
29,277,"todos",12-SEP-11
22,153,"diurno",06-SEP-11
4,326,"todos",08-SEP-11
31,128,"nocturno",18-AUG-11
44,178,"nocturno",28-AUG-11
31,517,"diurno",25-AUG-11
43,565,"nocturno",20-SEP-11
19,972,"diurno",02-SEP-11
52,733,"nocturno",02-SEP-11
52,281,"nocturno",28-AUG-11
23,687,"nocturno",29-SEP-11
31,492,"diurno",25-AUG-11
11,116,"todos",02-SEP-11
28,337,"todos",26-AUG-11
45,759,"todos",16-SEP-11
35,798,"diurno",28-AUG-11
43,227,"todos",30-AUG-11
30,978,"diurno",31-AUG-11
11,502,"nocturno",11-SEP-11
41,632,"diurno",23-SEP-11
10,2,"todos",24-SEP-11
52,557,"todos",28-SEP-11
19,825,"nocturno",16-SEP-11
33,418,"diurno",09-SEP-11
10,654,"nocturno",17-AUG-11
40,779,"diurno",29-AUG-11
53,936,"nocturno",14-AUG-11
50,702,"diurno",28-SEP-11
30,29,"diurno",29-AUG-11
21,984,"nocturno",29-AUG-11
43,744,"todos",30-SEP-11
51,718,"diurno",09-SEP-11
31,698,"nocturno",22-AUG-11
4,69,"diurno",30-AUG-11
28,366,"diurno",25-SEP-11
10,743,"nocturno",31-AUG-11
24,158,"todos",24-AUG-11
55,450,"diurno",07-SEP-11
9,822,"todos",21-AUG-11
14,596,"nocturno",25-AUG-11
28,573,"todos",07-SEP-11
50,740,"diurno",14-AUG-11
12,554,"diurno",13-SEP-11
45,549,"diurno",28-SEP-11
42,537,"todos",14-AUG-11
55,263,"todos",28-SEP-11
35,961,"diurno",22-AUG-11
23,911,"nocturno",16-AUG-11
43,719,"diurno",21-AUG-11
48,811,"nocturno",15-AUG-11
33,287,"diurno",29-SEP-11
13,72,"nocturno",16-AUG-11
13,109,"todos",01-SEP-11
39,122,"nocturno",13-SEP-11
15,345,"todos",21-AUG-11
25,524,"nocturno",29-AUG-11
55,362,"nocturno",12-SEP-11
30,563,"nocturno",08-SEP-11
39,364,"diurno",31-AUG-11
22,736,"todos",20-SEP-11
34,561,"nocturno",25-AUG-11
2,124,"diurno",06-SEP-11
20,750,"nocturno",25-AUG-11
29,137,"diurno",07-SEP-11
50,240,"todos",26-AUG-11
12,803,"diurno",20-SEP-11
35,850,"diurno",18-AUG-11
29,747,"diurno",15-AUG-11
42,778,"nocturno",02-SEP-11
39,530,"diurno",29-SEP-11
39,750,"nocturno",30-AUG-11
45,7,"diurno",14-SEP-11
33,641,"nocturno",29-SEP-11
25,839,"todos",23-SEP-11
1,734,"diurno",21-AUG-11
37,707,"nocturno",15-AUG-11
9,236,"nocturno",23-SEP-11
25,171,"diurno",01-OCT-11
6,972,"todos",02-SEP-11
9,153,"diurno",22-AUG-11
27,850,"nocturno",31-AUG-11
28,290,"todos",25-SEP-11
49,602,"todos",16-AUG-11
20,356,"nocturno",18-AUG-11
10,964,"todos",26-SEP-11
11,39,"todos",31-AUG-11
19,667,"todos",19-AUG-11
54,548,"diurno",25-AUG-11
34,862,"diurno",25-SEP-11
21,830,"nocturno",21-AUG-11
24,865,"todos",25-AUG-11
36,379,"diurno",16-AUG-11
4,348,"diurno",25-AUG-11
23,900,"todos",16-SEP-11
45,358,"nocturno",13-SEP-11
40,341,"diurno",09-SEP-11
39,791,"nocturno",06-SEP-11
20,25,"todos",08-SEP-11
28,196,"todos",27-AUG-11
39,910,"diurno",24-AUG-11
51,42,"diurno",18-SEP-11
4,215,"diurno",29-SEP-11
53,829,"todos",19-AUG-11
11,918,"diurno",12-SEP-11
50,671,"todos",29-AUG-11
7,887,"nocturno",25-AUG-11
29,222,"nocturno",20-AUG-11
48,640,"diurno",04-SEP-11
39,82,"todos",26-SEP-11
33,64,"todos",01-OCT-11
20,109,"nocturno",14-SEP-11
3,943,"todos",14-SEP-11
48,651,"diurno",14-SEP-11
6,575,"todos",09-SEP-11
38,147,"nocturno",03-SEP-11
7,497,"todos",05-SEP-11
56,700,"todos",31-AUG-11
36,416,"nocturno",28-AUG-11
25,632,"nocturno",14-SEP-11
38,190,"todos",02-SEP-11
20,784,"nocturno",05-SEP-11
53,188,"nocturno",21-AUG-11
15,473,"diurno",21-AUG-11
21,168,"todos",16-SEP-11
55,372,"nocturno",28-AUG-11
54,35,"diurno",16-SEP-11
29,811,"todos",17-AUG-11
33,117,"todos",24-SEP-11
35,256,"diurno",12-SEP-11
33,841,"nocturno",17-AUG-11
46,955,"todos",20-SEP-11
28,534,"todos",16-SEP-11
3,520,"nocturno",21-AUG-11
21,793,"nocturno",04-SEP-11
30,54,"todos",01-SEP-11
54,966,"todos",13-SEP-11
19,305,"nocturno",16-SEP-11
49,974,"diurno",15-AUG-11
36,331,"todos",25-SEP-11
40,918,"diurno",30-AUG-11
56,387,"nocturno",16-AUG-11
43,137,"nocturno",25-SEP-11
53,948,"diurno",29-AUG-11
42,684,"diurno",02-SEP-11
41,375,"diurno",16-AUG-11
13,416,"nocturno",18-SEP-11
12,756,"diurno",11-SEP-11
41,256,"diurno",23-SEP-11
16,645,"diurno",16-AUG-11
44,513,"diurno",29-AUG-11
12,113,"nocturno",01-SEP-11
36,545,"diurno",16-SEP-11
1,35,"todos",02-SEP-11
47,98,"todos",09-SEP-11
39,599,"diurno",29-SEP-11
40,883,"diurno",15-AUG-11
19,385,"nocturno",11-SEP-11
38,390,"todos",20-AUG-11
13,908,"nocturno",01-SEP-11
40,937,"todos",11-SEP-11
24,751,"nocturno",09-SEP-11
55,229,"todos",16-AUG-11
1,658,"diurno",14-AUG-11
4,894,"nocturno",27-AUG-11
20,225,"todos",20-SEP-11
33,801,"todos",20-AUG-11
29,67,"nocturno",27-AUG-11
44,111,"diurno",23-AUG-11
27,586,"todos",24-SEP-11
34,347,"nocturno",02-SEP-11
35,724,"nocturno",25-SEP-11
32,989,"todos",05-SEP-11
12,322,"nocturno",30-AUG-11
51,326,"diurno",14-SEP-11
12,968,"nocturno",23-SEP-11
8,581,"nocturno",17-AUG-11
52,476,"nocturno",28-SEP-11
4,571,"diurno",14-SEP-11
16,345,"nocturno",03-SEP-11
39,397,"nocturno",03-SEP-11
3,858,"nocturno",13-SEP-11
35,906,"todos",12-SEP-11
35,680,"diurno",08-SEP-11
8,961,"diurno",29-AUG-11
38,94,"diurno",29-AUG-11
35,738,"diurno",25-AUG-11
49,242,"nocturno",30-AUG-11
9,574,"diurno",06-SEP-11
6,25,"diurno",02-SEP-11
47,121,"todos",14-AUG-11
13,500,"diurno",17-AUG-11
34,795,"todos",12-SEP-11
51,955,"todos",21-AUG-11
31,987,"todos",27-AUG-11
36,166,"diurno",28-SEP-11
3,254,"diurno",07-SEP-11
27,697,"nocturno",29-AUG-11
56,755,"diurno",31-AUG-11
22,786,"nocturno",21-AUG-11
55,443,"nocturno",28-AUG-11
10,926,"diurno",25-AUG-11
32,206,"todos",25-AUG-11
21,712,"nocturno",26-SEP-11
24,282,"todos",27-AUG-11
50,850,"nocturno",25-SEP-11
52,351,"nocturno",20-SEP-11
1,124,"todos",23-SEP-11
13,28,"nocturno",23-AUG-11
1,350,"todos",23-SEP-11
26,574,"todos",30-AUG-11
31,456,"todos",25-AUG-11
34,567,"nocturno",21-SEP-11
34,754,"diurno",06-SEP-11
38,186,"diurno",23-SEP-11
52,680,"todos",03-SEP-11
31,913,"todos",23-SEP-11
10,694,"diurno",26-AUG-11
44,284,"todos",29-AUG-11
38,609,"nocturno",21-AUG-11
11,384,"nocturno",29-AUG-11
22,973,"diurno",20-AUG-11
42,709,"diurno",23-SEP-11
35,320,"nocturno",03-SEP-11
46,497,"nocturno",03-SEP-11
40,243,"todos",23-AUG-11
39,408,"todos",14-AUG-11
39,401,"diurno",29-AUG-11
17,605,"nocturno",28-AUG-11
33,639,"nocturno",09-SEP-11
38,245,"nocturno",21-AUG-11
51,230,"nocturno",24-SEP-11
24,615,"nocturno",21-AUG-11
19,843,"diurno",08-SEP-11
39,666,"todos",29-AUG-11
46,138,"nocturno",20-SEP-11
32,933,"todos",16-AUG-11
38,89,"diurno",27-AUG-11
30,444,"diurno",29-SEP-11
19,844,"nocturno",11-SEP-11
1,928,"todos",30-SEP-11
4,255,"diurno",29-AUG-11
33,81,"nocturno",02-SEP-11
4,620,"todos",18-AUG-11
54,849,"todos",24-AUG-11
10,39,"todos",02-SEP-11
55,323,"diurno",04-SEP-11
32,844,"todos",16-AUG-11
56,234,"todos",16-SEP-11
35,424,"todos",16-AUG-11
53,107,"todos",28-SEP-11
50,471,"todos",26-AUG-11
35,174,"nocturno",25-SEP-11
29,925,"todos",07-SEP-11
9,457,"diurno",04-SEP-11
23,92,"todos",02-SEP-11
31,623,"todos",24-SEP-11
53,704,"diurno",11-SEP-11
26,503,"todos",14-SEP-11
10,406,"nocturno",26-AUG-11
54,605,"nocturno",26-SEP-11
55,595,"diurno",30-AUG-11
28,88,"nocturno",20-AUG-11
28,570,"nocturno",01-OCT-11
22,680,"diurno",06-SEP-11
53,21,"diurno",25-SEP-11
35,431,"nocturno",25-AUG-11
54,587,"todos",16-AUG-11
39,677,"nocturno",21-AUG-11
46,812,"diurno",01-OCT-11
50,809,"nocturno",16-AUG-11
52,899,"diurno",16-AUG-11
23,2,"diurno",24-SEP-11
6,166,"todos",21-AUG-11
1,918,"nocturno",24-SEP-11
1,319,"diurno",23-SEP-11
42,657,"nocturno",16-AUG-11
29,935,"diurno",16-AUG-11
30,414,"diurno",24-SEP-11
6,767,"todos",21-AUG-11
53,650,"todos",29-SEP-11
40,752,"todos",21-SEP-11
31,741,"diurno",09-SEP-11
9,870,"todos",07-SEP-11
27,374,"diurno",16-SEP-11
29,215,"nocturno",06-SEP-11
53,195,"diurno",29-AUG-11
43,898,"todos",22-AUG-11
12,460,"todos",13-SEP-11
41,698,"todos",20-SEP-11
13,694,"diurno",27-AUG-11
21,545,"diurno",16-AUG-11
26,607,"nocturno",02-SEP-11
14,247,"nocturno",22-AUG-11
7,783,"nocturno",16-SEP-11
25,72,"diurno",26-SEP-11
43,880,"todos",05-SEP-11
